customer_id,customer_state,customer_city,cohort_month
cc51e5f6bd0ddce8f0d5e6acdf032dfa,SP,campinas,2017-03
22dfbd4a836d7b9dff5effdda7ab3c2a,SP,santo andre,2017-05
c4caddd2fa5a9cb7fa512ddd5babbd5b,DF,brasilia,2017-04
b33498cc3f96ae1a75cace7e14aedfcc,SC,joinville,
9beb9fb8ad1afeafcfac5aedffbea63b,RN,interior,2017-05
598eaeb214aa979444dd89919155ffc0,PE,recife,2017-07
135ad25efc8aad8ecac7ca188e88e3bb,ES,vitoria,
faddb6fab4acdf99dc271cbe59a6d6ff,GO,goiania,2017-04
cd11ddb7d851e4dad2b7fd79cd4a9ab4,SP,santos,
4cfd4e702bfdd1b5770abb64c59ea7d9,SP,santos,2017-07
d927f2bbfb6ff4a3ab4afeb1bc270b1b,SP,santos,2017-05
ab052aa68af5fec2a6ae8ccf7cd6deab,SP,santo andre,
bc68e36ed83adddfdbabdf668a627d7f,SP,santo andre,2017-06
78f88f4e24d476b296ef42a06119ca17,SP,santo andre,2017-07
ebea9887ccbc3b6d3deafca8a8213c3a,ES,vitoria,2017-04
f386cad0fb3a5b9a5cdcead37dcda82c,CE,fortaleza,2017-06
020c6a0dbc995da9922ac81889de73ff,SP,santos,2017-07
46cc9c8aa8b5cef4b775e3eacc16be29,RJ,nova iguacu,2017-03
be8ccf6b2b449ffdf859bed0bde1a068,SP,santo andre,2017-10
b6ccf8d5dbc03d7eecbac909636464b6,BA,salvador,2017-05
fc5cbe0d7be60f2e32a9ff2647ee2195,MG,contagem,2017-08
25f6c6b2de5284b7abeea1b91adc9b7c,RJ,niteroi,2017-02
dc8b56204bd36f8af63b5669ea4e1067,SP,sao paulo,2017-08
7a16b9efaefcc50fd70ddf4bbbb19033,SP,sao paulo,2018-04
cfb5a1ccc161d3e29d5a8ad5a299ea1b,RJ,rio de janeiro,2018-01
f6a45d50c7fffef8982ee4dd5c8e2aa5,MG,uberlandia,2017-03
0bdea4e6adce2c2112cc6e5cbddafac1,SP,campinas,2017-12
a4aee7c81a19afdef30a6278b71393a1,SP,santos,
4accefab209a7dd4b5445abd2fa68680,SP,campinas,2017-10
8ffdbb9d5d7e4feddbe77eaaa8aebe36,MG,uberlandia,2017-08
b2bda9c64df523fa7bfbaf1b5ee243f9,PE,recife,2017-10
e5d1aaabca9475187be01888cf6f3ba3,RS,caxias do sul,
3cb7fc264caffff202e28fce6be8c88e,SP,sao paulo,2017-04
802b86c6d9e6c78c39ecba0654a3303f,RJ,niteroi,2018-06
32ea9771cbc62c713d7fbeb92b93b5ba,ES,vitoria,2017-02
9274ba8d2b913f65eaaea9d85cfed8fa,RJ,rio de janeiro,
abfc0ff7f8297dc58beadae1488dd2dc,SP,santo andre,
a4adfcac07fbbb07094e857df5cc87ee,SP,santo andre,2017-03
bffcef62f42636c0cfb0ecfba3aede41,SP,santos,2017-03
a15037a2b7fa49eef9229e520bb4bfbd,SP,santo andre,2018-02
4da3bd75bba67dc3e7433fa0f0fbdae5,DF,brasilia,2018-05
1ecb871be01fcd87f4de3a46b368cea1,MG,contagem,
9eed63aac55f2f4862dc044fbaf4ae1d,SP,sao paulo,2017-09
b81224bfcce5beefee7cad7bd8dd17ea,SP,santos,2017-09
65fb7e7a5282a3ba623ebe4bcff8e4ca,SP,santo andre,2018-01
9bbfa12f38c62c515d6d72efddf5343d,SP,campinas,2017-06
e3e051af1daadc6d8dcffb452ee4fe8a,SP,santos,2017-02
c1ea8aef07fad3b9ec12d38ed6bcb5e6,SP,sao paulo,2017-06
3b5c22eafef1ab7faca2e1fcce17b1cb,RJ,nova iguacu,2018-01
25f389bb4aa860eddd4e5a9765d3cef7,SP,sao paulo,2017-10
4243ec5fcb7585daca210e391e3458ae,SC,joinville,2018-01
39af6b8fffd04ee16a8c1be9ac2b71bc,SP,santos,2017-08
4cf6b4ba40e7af963fd7c53a0ddeefbc,RS,caxias do sul,
be9ecd8dd5b0066be4bff28a31bfc21a,MG,belo horizonte,2017-10
e5fdab81adde5ada79bbd2790a83eadf,SP,guarulhos,2017-02
7dd6d4b0636ef01ade8fa5ade1cb75fb,SP,santo andre,2018-02
babacb0ad2e9bfdd0a21ea5ad228adc5,RS,porto alegre,
c7eaebcd1b0c3a4fdfef8debc9ffebc6,SP,guarulhos,2017-10
ae58439ceb5e45bd6d6ed589bd3df0c6,SP,santo andre,
4defb0a35ca9b636bf3f70c2a59ced74,GO,goiania,2017-04
c5b2f03cda31b95f5f266fad3d72aa37,RJ,niteroi,2017-03
bcca3f54135d07cdefd7e8f8ede9ede3,MS,interior,2017-09
8af89fdeadc938ebdb3d1afe2f75ecbb,SP,santos,2017-02
bf73e9b0d3c63bde0c66ecca31abef9f,SP,santo andre,2017-09
cb35bb0427f6aafeabaeb4b01b6dbb21,SP,guarulhos,2017-11
3fcffe883eb7e4da6bc3e406e1d033ee,SP,sao paulo,2017-06
2fdcd3abcb6fa8efd73eb81678ca15bc,MT,interior,2018-01
cda2a9f0b60f6b1f07a47c56526624bf,RJ,niteroi,
989335ab85b993388aa75a7a5ccb35d1,RJ,rio de janeiro,2017-03
ed3d2a343ac0a14e56f09e17eb2d9bcd,SP,santos,2017-11
9fa3caee0cfa3836db9ae11ddf28fdb1,SP,campinas,2018-08
2ee83f4f71bf3f5ccbba92eeccd3b9e9,SP,sao paulo,2017-02
e3b613346f7a864cbbe9cf6f924d909e,PR,londrina,2018-05
f77f7b27ee7a05aedf93dd87d87da9ec,SP,sao paulo,2017-12
b5dca798e8bdcbb09bc16f13a9ae84ce,SP,campinas,
ed371259ff75e210f1ea4607e770fc19,SP,guarulhos,2017-03
d6be9ccfa2d32354e3e58ce4cc4e7d74,MG,belo horizonte,2017-04
99eddead7eac7a8f91dddaade31fc803,SP,sao paulo,
5aca6d5fee2a3dd4ffaec673ab6aec28,RS,porto alegre,2017-06
9ace588cac69a0eefcd40f98aeecf2fc,SC,florianopolis,
3bb2759bca25a14be34a32f18fd417f3,SP,guarulhos,2017-12
7d959175b5e6ef9dc49be6bab1faf7cb,SP,santo andre,2018-01
aa396fe577cab9048d57ebebadfeb096,SP,guarulhos,2018-08
b658312c39b9cae52addf4ed4e74db2b,SP,sao paulo,2017-02
9bc72e9eacd2fc4839a33b10b27da9f6,SP,campinas,2017-09
5ddeb43e2fa8350eae9df60aed68e179,SP,santos,2017-07
40bd84d3f3caddf54838e6fb4bd31bbb,RS,porto alegre,
cb6cfebbcc021c8f617edc9da2aaeebe,RS,porto alegre,2018-03
007779a72d96afbb41db1bc6e2dcb7fe,BA,salvador,2018-02
bfe72ed0db5418adac4ab0977ae8627e,SP,guarulhos,
bd0aef91365daed183fedcecc0bed0f0,SC,joinville,2017-05
4e916dba2bdd475723ffde55d778013c,DF,brasilia,2017-03
2fe237d26cfb20f68b655bbd9c6cc1de,SP,santos,2017-01
da5bea541eb5d8ec854efa9ed2f9a9e1,SP,santos,2018-02
c66d4fc5efe8e5dc8dd3efec626d2dd5,SP,sao paulo,
90b8a2513d3c7d346e9acae82fda19ce,RJ,niteroi,
cfe88af1b844bc0c6dedba0ecac8aa4c,SP,campinas,
cab909b4abde887e1e0cfb8e5b700b7b,PA,interior,2018-02
0f3f08a79dfd0bea744d0d8c35129b3c,MG,uberlandia,2017-01
c07b9edc28ae08c1be3ba28df8eac3fe,SP,santo andre,2017-06
0f2e7c793c1af25edeabe4ddf37c0c6e,PE,recife,2018-07
ac3aae61acbfcefc8c902c1e1a294629,RS,porto alegre,
131a7b3aef4e5b2c4bbbcb1af6c0e3e9,RJ,nova iguacu,2017-08
8da11cab39db738ca4e0bca9cc827be1,SP,guarulhos,2017-04
b5e8de078ae3abdbbd69e9fd92d6fd5d,RN,interior,
a10f462de7162d15b1c2f95ec27ec55f,RJ,niteroi,
8d3ccfdd99b1bcbac5c89e9ffbe8d7be,RJ,nova iguacu,2018-06
d34fd64435e4c1caedfe0b30bb1cab49,RJ,rio de janeiro,2017-10
d7bc7ccda23367aabcccfce8fc4cdf50,PR,curitiba,
fae13ffc67c7ddcc31fefd96f0b80a0f,SP,sao paulo,2017-03
ade7db2db3ac5d2ae355cc78f7fafbfc,RJ,rio de janeiro,
318dfdafbd907ccf53aa3ea27e5181bf,SP,santo andre,2017-05
2c0bcb07490e323af9be4a27f507dda1,DF,brasilia,2017-08
8f2d01c8eceac50ceb87deccde5a3ca5,RS,caxias do sul,2017-01
abf5abb4ea10d046f1d87e03a3b5dd9c,SC,joinville,2017-06
bae3c5bc894f6f4c9ab8b3cca1fcb6cf,PR,londrina,2018-06
a6e2f44f3fb2e59fe3fc95d6690bb2dd,RS,porto alegre,2017-10
2b75dd7dd14bded27effccc89dc9dcd6,RS,porto alegre,2018-01
6e2294188eaa26c3d23cdda1cdeb7627,SP,guarulhos,
c7fab102ba31a4a8dae38ba1b1bc4374,SP,guarulhos,2018-06
ff5fe9f46d111cb3ef4f6ca7b3fae54c,SP,santos,2017-07
cbaabd6558f6d68af12e7ce5b2ebfd78,RJ,nova iguacu,2017-05
1bd7bb9ae1b6eeeba832e66fa53cac3e,SP,guarulhos,2017-09
0aabb4f2efa2edbaabaaadce32a8c348,RJ,niteroi,
9b3a9ce7d0d991bdc90d3c1eace7afdf,MG,belo horizonte,2017-05
57dbfcf6dad0bb214a3961ba6daef37a,RJ,nova iguacu,
cbc41ce9fee1fbbe4150af5fee3afc61,SP,santos,2017-10
39c55bb1f9f0ffc10a51e8c1fbe01e1f,SP,guarulhos,
1ce7cfac3acadddd007edfbfae0b2cba,RJ,nova iguacu,2017-03
1bc4df646f2e1e1bfe0cbbebb85eea8c,SP,santos,2017-01
e5fcd256adddf55c2fc5de9ce3bdbc6b,GO,goiania,
25c1d2f6fe2f6ff451b3bddfb56beaba,SP,campinas,2017-03
cd61ecdba27adef3ebfb915cb3ff077f,SP,campinas,2017-11
aba96cbcbf267cb1d816f93632eba4c0,MG,belo horizonte,2017-03
87a57fa4da3b3adaadf7ebeefc0cb39a,SP,campinas,
446e6ffe28da3d63f6aadcb65bca99ca,MG,belo horizonte,2018-01
fdfbbfedeb557cbcc8cf9fb0dc025e2a,SP,santos,2017-05
ce5b91d017e2e8cbf35de570ff9cf4ed,RJ,nova iguacu,2017-05
77be2a9a0b6379b6ff1efffac434f3bd,SP,guarulhos,2017-04
d0a1ccb631b11964fcfbf908df7bfd21,MG,belo horizonte,2018-02
cee6f13abcd97fbcacc9f8a2a6504ba0,MG,belo horizonte,2017-01
85efea95bcb057e885e9da2e6a3fd3b2,SP,santos,
5d37cc65993cfbacf12c0739794eacf3,SP,sao paulo,2017-06
e655e4dfced67ab1b8774c515a1b6935,RJ,rio de janeiro,2018-05
91caf93b8d71c8cd5b70dc9eb96ff0ba,CE,fortaleza,2017-11
9a0ecfe1b78b5e7d327fde9d1abf6a20,RJ,nova iguacu,2017-01
5a845fa4bbaa461cf0b2ba72dfca6df8,SP,santo andre,2017-06
8aea55fef1c1b0b4e40be0b3c363c0c2,SP,sao paulo,2017-01
d352bdec7abaaf8b95b9bca3bbee0ed0,RJ,niteroi,2017-06
c5d92ecd8a1b00a1cda9d832763cf44b,PR,londrina,2018-08
5c81d03b8afdf95dce5c0f1b42a8fdc8,MG,uberlandia,2018-07
ed3e0989c6daae0edaae2abd4503a65c,RS,caxias do sul,2017-08
dbe1fba231b6bab23a8a6fc554285fef,SP,sao paulo,2018-04
e82b4a7bd44efbbd1b630cadfe8ddc0d,BA,feira de santana,2017-01
6eea7123cd86c7fd08fbbecabacbeafd,SP,guarulhos,2017-07
09ec0e155d0df5eb6354d2ceb5d4dbe8,MA,interior,2017-04
f6b7b29d3ed662735c7eb21aebe78d0a,RS,caxias do sul,2017-07
1a6ec37cffbe5fbdfeb11e85f3caf8ce,SP,santos,2017-03
f5272a99fe1dd5debebb8dfcaa4f1d6b,SP,santos,2017-05
b830a3802d7be3efac4c8268bf4225ef,RJ,nova iguacu,2017-12
c1bfcd4ebebf186a5dfde2fbfdaf832d,CE,fortaleza,2018-05
b5ca4fdceebd7fdeaf6541fe2033f59c,PA,interior,2017-01
af26a0cc1d86d3aecfb8f5cd2400ac36,SP,guarulhos,2017-02
6a356ccc7bcaef1b1ec5f9ccc7aa65ca,RJ,niteroi,2017-07
a7eb2e2a7dee576f664c4393cc91ccee,PE,recife,2017-04
ea8dd6a7f6de850ad86fcbd0b933fe44,SP,santo andre,2017-08
6fd0abf4629a199d21cc9babfa66cbae,PR,londrina,2018-02
bfcee8ba9e06e0729ac0f5e9dae663ec,RJ,nova iguacu,
9e2964bfe5d9c7837f58292e07febaf5,SP,guarulhos,2017-03
7234fe9b0ffd37d088fb7aa75ad6eb5c,BA,feira de santana,2017-06
a05ce5ee653e1fcef92d9b99ec4dea3a,SP,santo andre,2017-01
9d514138bfd4ddcc68d287d10ffcbe4d,RJ,rio de janeiro,2017-05
dd33f2ac1c9d13a84d149ca0b8a6ffe1,MG,contagem,2017-06
aba4acda6257548fe05d9ebbb8baa574,SP,sao paulo,2017-07
baa52e4fd2e65c1d6a0aabbbe517ed6b,SC,florianopolis,2017-05
eaebed57072a6cd471c6e60bdaa8999b,SP,santo andre,
1159fc7b941dd5d143c7a4e37e6c675b,SC,joinville,
129373515a53b43e50802bfdf1bdabe0,SP,guarulhos,2018-03
279c18eac22a6ef0fc3cdfbf60e66b3c,SP,guarulhos,2017-03
b07f0df4b78fcbf606abb5ba3baa51a3,RJ,nova iguacu,
3dafeb8591185eb2fd4c493dee98a2c4,GO,goiania,
af188ea2ba24b64ac557f527d4abdf2c,MG,uberlandia,2017-02
9de85dcedbc6e55be8b635fcd9b28e87,MS,interior,2017-09
29a7ba4a813ec58fda723e40dd0900a5,SP,santos,2017-05
a0fb1afd3bedefeae0cf1b3cf7ef8e7d,SC,florianopolis,2017-04
29cce60c3dc1b3ceef8c4c4beeedcdab,PA,interior,2018-02
e01d0dcea6b8f3a12149bbbfd7ddbaaa,AL,interior,2018-07
e7c40c9fa6ab999fd890618f1512e08f,SP,sao paulo,2017-02
bcb2875427dfa70ed4f3dffc1e7638cd,DF,brasilia,2018-04
e6c48a6fe2a7cc0f637f87eb39018ded,RS,porto alegre,2017-06
6683ff66a74e2afd3ddcec5fd5fda76d,MS,interior,2018-02
f2e0af02afcf338b1e96b95da8b47df7,SP,santo andre,2017-03
d221bceffffa32be39b271dbf291009e,MG,contagem,
b8ed09f6bbd0b0ae64bc9d41a5c2ee51,SP,guarulhos,2017-08
fcda5c040ea7ebdc9c1d5f542bfddafb,SP,sao paulo,
e29bbe0c6b49cfdfbedf5e248dd79102,PR,londrina,2017-07
078ffbd5be85a1d4a1123d176b3adf89,SP,santo andre,2018-06
b5d0baa84ac6f3208420cae424b4d6cb,PR,curitiba,
2bdd94f79f8e77ad8aa2df6b7beee97b,GO,goiania,2018-08
ccae7ca9f54e5ebdd7ba08f52e9a38ac,MT,interior,2017-09
11c29fd795740cb5befde7de17133bc1,PR,curitiba,2018-03
16fa9fc34cc0c5c0df2a80210c0dd2ad,MG,belo horizonte,2017-01
c354e578edba8c538d43beadbee76340,PR,curitiba,2018-08
3e0e4c4810dcc02e2a4e63ee110fb2d2,RJ,nova iguacu,2017-01
1d0f7e6efdff065a078a31d1a77ae36e,SP,sao paulo,2017-09
8c2a0cfdeb6fa5bbeb0feebdff524c4a,SP,campinas,2018-03
12182d69cd54b7cc00f3baf9c0184fc2,SP,santo andre,2017-04
dfdbbe8f2bc53fc1ea58edd52d4b7c3d,MG,belo horizonte,2018-04
acafa9aaaefd118e560ac3a8f4cc9a1b,GO,goiania,2017-06
faa0ecf68d7deb6b865afcb1007c3fbe,MG,uberlandia,2017-11
cccf8ffcec10ff02c76ecffcca5e3ef6,SP,santos,
ddc3918ff38c7c97c206ae7a43d102fa,RJ,nova iguacu,2017-01
ccabfff1ea9ddb104cb95da6d3badbca,MG,uberlandia,2017-01
0e7199fe97abec6d69894fa3deacd1dd,RJ,niteroi,
a48f80ae09bdab4f3e4a4fbfcc2b09f2,SP,santo andre,2017-05
66bd1d59dfecb30bb5be41cf6cd5bab0,RJ,nova iguacu,2017-02
dfedfacb2ad2d81eb549641fe782aa9e,SP,santos,
6edefaa1909697caa114af42033d1db7,PR,curitiba,2018-01
a86acd4d07edbddb3a5a0f19c270a2fe,CE,fortaleza,2017-03
f7facbdbe843cbcd6e40fce7dcdf58cc,PE,recife,
d4adba5e562c498d88e1b93f64d2eba7,SP,guarulhos,2017-01
b4a81ececc45c27f8a382cbebe1dd155,RS,porto alegre,2017-05
cf943fd3ee031e1cb0d92f9ab4d3d432,SC,florianopolis,2017-03
f17eb5b4204bf53810ba8f8afecc65b9,RJ,rio de janeiro,
f16b632c24e002c48dde2cebc2707a1b,BA,feira de santana,2017-06
f72daa8d2cbcdd26ffa01fde65bbbb3f,PA,interior,2017-05
222ddbd4cd7ef1cd2b0ccef264a99a57,RJ,rio de janeiro,2017-01
5831634fa8063f636571ebb41ee4b5f9,SP,guarulhos,2017-06
2bab314ea5f92dcabdd93eab3e6cc0cc,SP,santos,2017-03
66f1dcb2ff8dcb4dd67ce12500a3edc7,MA,interior,2017-10
669f7e85105ebefcd2a7271e7aaae0dc,RJ,niteroi,2017-09
e3eada5b6a5dbbe0f33ad8babb8f7ce9,SP,guarulhos,2017-01
ae3dadee620ebf8fa46f2c3ff8dc9ade,MG,contagem,2017-08
e1fe0df9b9377b8e3c4d7cc2713b080f,SP,campinas,2017-12
7c3c36bdcdcd237c0fe6027acefc2aff,SP,santo andre,2018-06
be38afbb9d9eac5ebbaaf84eccbdbd7a,RJ,rio de janeiro,
a8bd2baa199f4dbe1df9327fceaa9a99,MG,uberlandia,2018-03
d66e28eecbecf384f12f4ca32f31263b,PR,londrina,2017-07
e7eee5a89d91b4fc99acc904dcefd2ec,SP,santo andre,2017-02
faf7e43bea94ff1cfdfeab5b76917fa7,RN,interior,2017-10
8d18a780ac8feb3c7ee9bcf971e7e65e,SP,sao paulo,
eb0543e5475f8cadb6f6f5b5fa66bcca,SP,guarulhos,2017-08
7ca1e84fae60906db0556b3c67de11f8,ES,vitoria,2017-01
ae618ee39f6f6c6bc7cfefa7daadebb2,SP,guarulhos,2017-01
12baac2e34533e57e8a57c3e22ae5c1b,PR,londrina,
09ed76be5c3feb827ca9fe20fdc0cb09,ES,vitoria,2017-07
3ba7ccc17f7dffa6f08a4d875c3a89e3,SC,joinville,2017-10
a1ec8fd8a674babb26080ece0134078e,SP,santo andre,
226ad2f3997be2a23481d3afa98dcacd,SP,guarulhos,2017-10
dab31d8fb2f01b9c7dde3ba2aaa7cfde,SP,guarulhos,2017-05
ba1bcd19d8e8c3eef1e1eb8c6fb21546,SP,sao paulo,2017-04
d6d0ae6f7446d2abab14534fccd90459,SP,santo andre,
c31181e37ac35d09abfd2d16bddbe7e3,SP,campinas,2017-10
7dfbca5ad9ab75ba199db898c3c0f0dd,SP,santo andre,2017-11
b3de8173709f19eb3acfcd3aaf0ceb6e,SC,joinville,2017-07
be8d0cbc38152c338ea2ea6cd3c4af9f,BA,salvador,2017-07
710c3bc9a6d09cf22ca49dfe8bf1f29a,MG,uberlandia,2017-05
a1caf2bbdab8affebbb7ee6d187cffdd,DF,brasilia,2017-12
a0dd478eee5de24a9751fe2a845dbdc5,SP,santo andre,2018-03
9b57ce8dc82dea7ad3cdcfef9ba75f27,SP,guarulhos,2018-05
7383d4f444e1d50e8fd91e1ebd37f4bb,SP,santo andre,2017-06
9ae83a24cd065bdea0406bbaf1ebe9c7,SC,joinville,2017-03
1dbed43354cb5a6bbc301f3ea65e1ddb,SP,santos,2017-04
e3bdecdeafabbebc7dbbee00eebfeeb2,RS,porto alegre,2017-12
bf28c6d05ae570adead29ad8ff9ce0ae,SP,santo andre,2017-03
bbc4ca9cfb4be7df6aa5391d4eb7b3ce,SC,joinville,2017-09
f0bd82ca1c7ca8f045fcd03a09862fa2,MT,interior,2017-04
70cb64abf20e8b9051bbdbbadbc6d63b,MG,uberlandia,2017-06
abb3db80f1b25dcbe50acba8ddaf259c,RJ,rio de janeiro,2017-06
b456be7e95c32e9f8f2c5ba3faf6efdc,SP,campinas,
e8e4eacb6afcacbe9bdf33e7adbec2a1,PR,londrina,2017-11
54cfefcb7950ead22ae4d9a2dfbcdbce,SP,santo andre,2017-08
dac2bd864f4c8cd4ab9d95fcb2e46357,PR,londrina,2017-03
2da40a3bc501fcc3ba8b2126ac7ba1db,BA,feira de santana,2017-04
f06f617dcd4bbf85b4aedab4ccf6bb8d,SP,santos,2017-07
073d111eed5daee6abfd4d0f2b9985ca,SP,santo andre,2017-09
63b052cbbd8c2dbbdbfcf77fa8ff2bfe,RJ,rio de janeiro,2017-10
bd1bf8ecb3dbbdeaf4d8996f481f47b2,SP,sao paulo,2017-08
b1bca8ac67acad7cbf8d3bcc6fdaf1ab,RJ,nova iguacu,2017-07
c54ed36fa2c967eaf1df6dde50a5cab8,SP,sao paulo,2018-03
dacdb9ddcc6f6facadcdadfe8ad2feae,MG,contagem,2017-09
01165d9eebebdd8b89c0a480e8bafe7e,RJ,nova iguacu,
bce909eab7af16830f095c4ab2a2e467,SP,santos,
bbcf4feacef457ecdc4fb6ece8e03d0d,GO,goiania,2017-06
ab522c2e7d26adaecd143cd0c06437e9,RJ,niteroi,2017-10
e8ec1818be8a29b2ab9efb40dc2e95f4,CE,fortaleza,
7d1df65feea20c3efcc2ca1bd20ac8cc,DF,brasilia,2018-05
99dabdef7a7c7e22c51894e2ad8ff9ac,SP,santos,2017-04
765fe9a181a17d263f1fbafca18b8cc5,PR,londrina,2017-10
9ced7e05d5ef4df0fe3be9a7fdebaa5f,RJ,niteroi,
4bf8f46bab116413c2599ecc8cbbddfa,SC,joinville,2017-03
80ebd5ff65ae2ad423fccbab75a08ffc,SP,santo andre,2017-04
9f3ffc6e98eb4ce203919e7bffb9cf06,RJ,niteroi,2017-09
86d1c7afcebfc4dfcc81cea05baf0b3e,SP,santos,2017-11
c39f62c954eccd73dbcb426b1fbacda3,SC,florianopolis,2018-07
6af624211a9cac70a2d85bbe6b26e2dd,RJ,rio de janeiro,2018-03
7e79f08e2da3ac2ac32c1b3ac31ccdce,MG,contagem,2017-05
0ec46ff5e5509c2004244be6e0c5ec25,PR,curitiba,2017-07
7fdeff71c10ebd154e7d7c200ccd43a4,SC,florianopolis,2017-01
e6cd524da32eba69a5f1aaaebeb0ca49,PR,londrina,2017-09
84dfebc43d9cb33c7fdddb8ecbc164d9,MG,contagem,2017-12
e044e7a59603ca4aeb1ac0eb5dfb8d8a,GO,goiania,2017-05
37efeda00aaacd6ac4b3eda1fa4fb39a,SC,florianopolis,
ee27c3e29a7ed59f1f32cc6dba1bbec4,PB,interior,2017-10
1ded096cbd2a3f3d0cba4ffc7a7cb3e6,RJ,rio de janeiro,2017-09
0c6b3aeb6bce0ef9506a1df4e6a20507,MG,contagem,2018-02
d8346fcd90ecfc3ee5d1ddb421f59a3b,MG,contagem,2018-08
90b3fba7143729cceb345587cfe4fd98,SP,santos,
ee57563e2f1b2bb22cee53e5fea789f0,BA,feira de santana,2018-01
2cf1af3f0e19abc4fb5e7e2e1ae078c0,RJ,niteroi,2017-01
1badefddac286865046cf4bcffb2a924,SP,santos,
a5d484e7464dac2de2e465a48940fd25,SC,joinville,2017-08
6779ccf0b9ed9f2bee233b1fa3fcf49e,ES,vitoria,2017-06
beb68a4df1acaa0ff47abcaddbd19d3d,SC,joinville,2017-09
5f35190cbf78bd0ed41cef287fbeef79,PE,recife,2017-01
fb52a55dfba749e7afdcded515aacced,SP,guarulhos,2017-12
3d6bea1cec2acbccbea8f83fcbaac8c0,SP,campinas,2017-01
59f1febf1cb00cbd7fdac2d7a9505be5,AL,interior,2017-08
9f7233ff161e676936c5bbc7a7ca1d2b,PR,curitiba,2017-01
ec798ece71ee133de5ecfaa2dd3f6f60,GO,goiania,
ee4aeefcff3da45bbe7d84d529c4cafc,GO,goiania,2017-05
16f109dbc7135a6aec07ee6432bfd2e1,SP,campinas,
ad7dbb15aeef83fbfd78958defeb6eaf,RJ,rio de janeiro,2017-06
436c0b6b700bb39116cd4faae2b590f3,SP,santos,2017-11
297ff37ce7c9266d82e8e7d24aef5bdb,CE,fortaleza,2017-02
ce240acfea337ae42fc6c2ced8e548aa,SP,guarulhos,2017-11
21bbc7eb4cbb8cebfdea006deea8cf3c,ES,vitoria,2017-05
e8a7cdeefc0cfdbd1187ff7c5aa1f5dd,BA,feira de santana,2017-08
0bbedbefb45f62251fc10c445ef0c9b5,MA,interior,2017-02
689d22824ad0dcfabeaefda09959af67,SP,sao paulo,2017-01
97eecb996fe45baebd4b7a30c86dc4d0,MG,uberlandia,
bff9eb780c45ce20b2549dbdffd4adaa,BA,feira de santana,
fdeec37d14cc0bfa1a6cf177fa8b6b56,SP,santos,2017-06
1313e1af65bc19d560c0fc5efd6cce54,SC,joinville,2017-11
eeafca0f1e4ad72208da9bcc9bf75c2c,RJ,rio de janeiro,2017-07
ac87a8a5eba9bf49fed6cc37c599594c,SC,florianopolis,2017-05
8212ba3dc1e367cf18b8b07bf3dd8cca,SP,santos,2017-07
ca89a6afd44c2e282215f4b85c90cece,SP,santo andre,2017-04
cd1adaea40d1cd2bf39ca6c1dbda3ec2,RJ,niteroi,2017-10
82a0cf8ca644fa8b85bcb95fd933b4ef,SP,guarulhos,
a7e84abdb7b2dea3d9b014d9e706ca01,SP,santo andre,2018-05
b1ecc71cf78bd6f451e9afc54badf8f7,AL,interior,2017-01
cfdfd20baa8a0e691331a3a13470ef9d,SP,campinas,2017-01
729c48f4abd3a9cadd4bec1c2df237f7,MG,contagem,
bbd06eecd7cea8cd50c6457350ce79ad,SP,santo andre,2017-01
9ddffbc298c7f957b2d0b9adbddfc739,AL,interior,
3aa6450dcb145a95cc7e5d66c33bc1dc,SP,campinas,2017-02
6f9ecdc4ffffbffa8b51bab85bdbae0b,RJ,nova iguacu,2017-02
81bd7ecbc1ab1f270be1a5cf509ca5cb,SP,guarulhos,2017-03
e6f123bea17ede97a02909cd2823bde3,MG,belo horizonte,2017-09
39c9e7cbbeeb799c19ca6cf3a3e4eb98,SC,joinville,2017-07
efd0bfdfca7b24fdb65e811be4df9a9d,PE,recife,
0dc65f5abc3b8fe5ae83aff10dbc8daa,PA,interior,
7b2aee9c1e13e1eee688b2e4cd7b0902,MG,belo horizonte,2017-01
9d3246a7f8e323dc35a2984dc94e84fa,GO,goiania,2017-05
0c15eddd52eb0cad8c9dc8e8d3dbeda8,SP,guarulhos,2017-05
31fa1f39b5adaa07a2cfd13cd97e6c7d,SC,florianopolis,2018-07
b82dcdf6d42b81fb0af589b9daf29b13,SP,santos,
ad9d5adc879ebe671be4e3a7e80c8d1d,SP,guarulhos,2017-01
1e58e164ae4cecf7b7ecbd93a384e00a,GO,goiania,2018-03
ffef5cfab5dcba68e54da76be5c7cdab,SP,guarulhos,2017-02
2e6ddd278bbdb1cb6bed45fdb382afee,SP,guarulhos,2018-03
dde27afae255e4db38da74a5f6c0ecf2,SP,guarulhos,2017-01
d549bdffcdce7d484bfe720fb3061ce4,ES,vitoria,
75ecd1fcca5bfeaed3703dc0fc2896b7,RJ,niteroi,2017-07
e9cfca52f440bc3eb0ee2e1caa37bd0a,SP,santo andre,2017-04
b3b0ffdacbe7db1fdf5ccbe2f2adae01,MT,interior,2017-01
a38219f0778ca6d8bacb7bc0a145c10e,RJ,niteroi,2017-01
dbffeb14cefd0a5f14e3d97f5bd2e019,MG,contagem,2017-10
ffd8acee7aceb4ef5e562abcc720003d,RJ,rio de janeiro,
6eabd869a308aa6c5fcfc4bb9ade240b,CE,fortaleza,2017-02
ebcad16fadfe7e8e600feb54f3d5cab7,PR,curitiba,2017-03
32eafc4b03c361221f0a03e4cedc84e8,RS,porto alegre,2017-02
